Field ID,Year,Month,Monthly_constituents,YearlyCon,Monthly_Cost,Annual_Cost
33,2017,July,2,9,187.9231497,655.6993309
33,2017,July,2,9,187.9231497,655.6993309
34,2017,April,1,12,36.04928117,708.2405099
34,2017,May,3,12,119.5053561,708.2405099
34,2017,May,3,12,119.5053561,708.2405099
34,2017,May,3,12,119.5053561,708.2405099
34,2017,June,3,12,204.4016982,708.2405099
34,2017,June,3,12,204.4016982,708.2405099
34,2017,June,3,12,204.4016982,708.2405099
34,2017,July,3,12,348.2841745,708.2405099
34,2017,July,3,12,348.2841745,708.2405099
34,2017,July,3,12,348.2841745,708.2405099
35,2017,April,3,11,10.94887565,709.5539668
35,2017,May,1,11,18.02464059,709.5539668
35,2017,July,6,11,680.5804505,709.5539668
35,2017,July,6,11,680.5804505,709.5539668
35,2017,July,6,11,680.5804505,709.5539668
35,2017,July,6,11,680.5804505,709.5539668
35,2017,July,6,11,680.5804505,709.5539668
35,2017,August,6,11,680.5804505,709.5539668
36,2017,April,3,11,10.94887565,709.5539668
36,2017,May,1,11,18.02464059,709.5539668
36,2017,July,6,11,680.5804505,709.5539668
36,2017,July,6,11,680.5804505,709.5539668
36,2017,July,6,11,680.5804505,709.5539668
36,2017,July,6,11,680.5804505,709.5539668
36,2017,July,6,11,680.5804505,709.5539668
36,2017,August,6,11,680.5804505,709.5539668
37,2017,April,3,11,10.94887565,709.5539668
37,2017,May,1,11,18.02464059,709.5539668
37,2017,July,6,11,680.5804505,709.5539668
37,2017,July,6,11,680.5804505,709.5539668
37,2017,July,6,11,680.5804505,709.5539668
37,2017,July,6,11,680.5804505,709.5539668
37,2017,July,6,11,680.5804505,709.5539668
37,2017,August,6,11,680.5804505,709.5539668
38,2017,April,3,11,10.94887565,709.5539668
38,2017,May,1,11,18.02464059,709.5539668
38,2017,July,6,11,680.5804505,709.5539668
38,2017,July,6,11,680.5804505,709.5539668
38,2017,July,6,11,680.5804505,709.5539668
38,2017,July,6,11,680.5804505,709.5539668
38,2017,July,6,11,680.5804505,709.5539668
38,2017,August,6,11,680.5804505,709.5539668
39,2017,April,3,17,10.94887565,888.2005377
39,2017,May,1,17,18.02464059,888.2005377
39,2017,June,4,17,167.6976953,888.2005377
39,2017,June,4,17,167.6976953,888.2005377
39,2017,June,4,17,167.6976953,888.2005377
39,2017,June,4,17,167.6976953,888.2005377
39,2017,July,8,17,691.5293262,888.2005377
39,2017,July,8,17,691.5293262,888.2005377
39,2017,July,8,17,691.5293262,888.2005377
39,2017,July,8,17,691.5293262,888.2005377
39,2017,July,8,17,691.5293262,888.2005377
39,2017,July,8,17,691.5293262,888.2005377
39,2017,August,8,17,691.5293262,888.2005377
40,2017,April,3,17,10.94887565,888.2005377
40,2017,May,1,17,18.02464059,888.2005377
40,2017,June,4,17,167.6976953,888.2005377
40,2017,June,4,17,167.6976953,888.2005377
40,2017,June,4,17,167.6976953,888.2005377
40,2017,June,4,17,167.6976953,888.2005377
40,2017,July,8,17,691.5293262,888.2005377
40,2017,July,8,17,691.5293262,888.2005377
40,2017,July,8,17,691.5293262,888.2005377
40,2017,July,8,17,691.5293262,888.2005377
40,2017,July,8,17,691.5293262,888.2005377
40,2017,July,8,17,691.5293262,888.2005377
40,2017,August,8,17,691.5293262,888.2005377
41,2017,April,3,11,10.94887565,709.5539668
41,2017,May,1,11,18.02464059,709.5539668
41,2017,July,6,11,680.5804505,709.5539668
41,2017,July,6,11,680.5804505,709.5539668
41,2017,July,6,11,680.5804505,709.5539668
41,2017,July,6,11,680.5804505,709.5539668
41,2017,July,6,11,680.5804505,709.5539668
41,2017,August,6,11,680.5804505,709.5539668
42,2017,April,3,6,10.94887565,175.8817937
42,2017,May,1,6,18.02464059,175.8817937
42,2017,August,1,6,146.9082775,175.8817937
43,2017,April,3,11,10.94887565,709.5539668
43,2017,May,1,11,18.02464059,709.5539668
43,2017,July,6,11,680.5804505,709.5539668
43,2017,July,6,11,680.5804505,709.5539668
43,2017,July,6,11,680.5804505,709.5539668
43,2017,July,6,11,680.5804505,709.5539668
43,2017,July,6,11,680.5804505,709.5539668
43,2017,August,6,11,680.5804505,709.5539668
44,2017,May,2,11,14.30207661,587.8591467
44,2017,May,2,11,14.30207661,587.8591467
44,2017,June,3,11,23.36005846,587.8591467
44,2017,June,3,11,23.36005846,587.8591467
44,2017,July,4,11,550.1970116,587.8591467
44,2017,July,4,11,550.1970116,587.8591467
44,2017,July,4,11,550.1970116,587.8591467
44,2017,July,4,11,550.1970116,587.8591467
45,2017,May,2,8,14.30207661,131.6237099
45,2017,May,2,8,14.30207661,131.6237099
45,2017,May,3,8,23.36005846,131.6237099
45,2017,June,3,8,23.36005846,131.6237099
45,2017,July,1,8,93.96157486,131.6237099
46,2017,May,2,9,14.30207661,188.0807936
46,2017,May,2,9,14.30207661,188.0807936
46,2017,June,4,9,79.81714213,188.0807936
46,2017,June,4,9,79.81714213,188.0807936
46,2017,June,4,9,79.81714213,188.0807936
46,2017,July,1,9,93.96157486,188.0807936
47,2017,May,2,5,14.30207661,25.74373789
47,2017,May,2,5,14.30207661,25.74373789
47,2017,June,1,5,11.44166129,25.74373789
48,2017,May,2,7,14.30207661,131.6237099
48,2017,May,2,7,14.30207661,131.6237099
48,2017,June,2,7,23.36005846,131.6237099
48,2017,June,2,7,23.36005846,131.6237099
48,2017,July,1,7,93.96157486,131.6237099
49,2017,May,2,8,14.30207661,225.5852848
49,2017,May,2,8,14.30207661,225.5852848
49,2017,May,2,8,23.36005846,225.5852848
49,2017,June,2,8,23.36005846,225.5852848
49,2017,July,2,8,187.9231497,225.5852848
49,2017,July,2,8,187.9231497,225.5852848
50,2017,May,2,6,14.30207661,37.66213506
50,2017,May,2,6,14.30207661,37.66213506
50,2017,June,2,6,23.36005846,37.66213506
50,2017,June,2,6,23.36005846,37.66213506
51,2017,May,2,8,14.30207661,271.7837917
51,2017,May,2,8,14.30207661,271.7837917
51,2017,June,2,8,11.44166129,271.7837917
51,2017,July,2,8,246.0400538,271.7837917
51,2017,July,2,8,246.0400538,271.7837917
52,2017,May,2,9,14.30207661,188.0807936
52,2017,May,2,9,14.30207661,188.0807936
52,2017,June,4,9,79.81714213,188.0807936
52,2017,June,4,9,79.81714213,188.0807936
52,2017,June,4,9,79.81714213,188.0807936
52,2017,July,1,9,93.96157486,188.0807936
53,2017,May,2,6,14.30207661,119.7053128
53,2017,May,2,6,14.30207661,119.7053128
53,2017,June,1,6,11.44166129,119.7053128
53,2017,July,1,6,93.96157486,119.7053128
54,2017,May,2,8,14.30207661,225.5852848
54,2017,May,2,8,14.30207661,225.5852848
54,2017,May,2,8,23.36005846,225.5852848
54,2017,June,2,8,23.36005846,225.5852848
54,2017,July,2,8,187.9231497,225.5852848
54,2017,July,2,8,187.9231497,225.5852848
55,2017,May,2,7,14.30207661,131.6237099
55,2017,May,2,7,14.30207661,131.6237099
55,2017,May,2,7,23.36005846,131.6237099
55,2017,June,2,7,23.36005846,131.6237099
55,2017,July,1,7,93.96157486,131.6237099
56,2017,May,2,6,20.97637902,44.81317337
56,2017,May,2,6,20.97637902,44.81317337
56,2017,June,2,6,23.83679434,44.81317337
56,2017,June,2,6,23.83679434,44.81317337
57,2017,April,1,6,3.178239246,117.1990355
57,2017,May,2,6,21.20287983,117.1990355
57,2017,May,2,6,21.20287983,117.1990355
57,2017,June,3,6,92.81791646,117.1990355
57,2017,June,3,6,92.81791646,117.1990355
57,2017,June,3,6,92.81791646,117.1990355
58,2017,April,1,14,3.178239246,480.9813159
58,2017,May,2,14,21.20287983,480.9813159
58,2017,May,2,14,21.20287983,480.9813159
58,2017,June,5,14,115.7290717,480.9813159
58,2017,June,5,14,115.7290717,480.9813159
58,2017,June,5,14,115.7290717,480.9813159
58,2017,June,5,14,115.7290717,480.9813159
58,2017,July,5,14,340.8711251,480.9813159
58,2017,July,5,14,340.8711251,480.9813159
58,2017,July,5,14,340.8711251,480.9813159
58,2017,July,5,14,340.8711251,480.9813159
58,2017,July,5,14,340.8711251,480.9813159
59,2017,April,1,13,3.178239246,471.9689957
59,2017,May,2,13,21.20287983,471.9689957
59,2017,May,2,13,21.20287983,471.9689957
59,2017,June,4,13,115.7290717,471.9689957
59,2017,June,4,13,115.7290717,471.9689957
59,2017,June,4,13,115.7290717,471.9689957
59,2017,June,4,13,115.7290717,471.9689957
59,2017,July,5,13,331.8588049,471.9689957
59,2017,July,5,13,331.8588049,471.9689957
59,2017,July,5,13,331.8588049,471.9689957
59,2017,July,5,13,331.8588049,471.9689957
59,2017,July,5,13,331.8588049,471.9689957
60,2017,April,2,11,3.178239246,241.7163016
60,2017,May,2,11,21.20287983,241.7163016
60,2017,May,2,11,21.20287983,241.7163016
60,2017,June,4,11,92.81791646,241.7163016
60,2017,June,4,11,92.81791646,241.7163016
60,2017,June,4,11,92.81791646,241.7163016
60,2017,July,3,11,124.517266,241.7163016
60,2017,July,3,11,124.517266,241.7163016
60,2017,July,3,11,124.517266,241.7163016
61,2017,April,2,12,3.178239246,338.0269158
61,2017,May,2,12,21.20287983,338.0269158
61,2017,May,2,12,21.20287983,338.0269158
61,2017,June,4,12,92.81791646,338.0269158
61,2017,June,4,12,92.81791646,338.0269158
61,2017,June,4,12,92.81791646,338.0269158
61,2017,July,4,12,220.8278803,338.0269158
61,2017,July,4,12,220.8278803,338.0269158
61,2017,July,4,12,220.8278803,338.0269158
61,2017,July,4,12,220.8278803,338.0269158
63,2017,April,2,11,36.04928117,461.5763669
63,2017,April,2,11,36.04928117,461.5763669
63,2017,May,3,11,61.34308444,461.5763669
63,2017,May,3,11,61.34308444,461.5763669
63,2017,May,3,11,61.34308444,461.5763669
63,2017,June,4,11,156.8424625,461.5763669
63,2017,June,4,11,156.8424625,461.5763669
63,2017,June,4,11,156.8424625,461.5763669
63,2017,June,4,11,156.8424625,461.5763669
63,2017,July,2,11,207.3415388,461.5763669
63,2017,July,2,11,207.3415388,461.5763669
64,2017,May,1,11,3.178239246,348.7731313
64,2017,May,2,11,21.20287983,348.7731313
64,2017,May,2,11,21.20287983,348.7731313
64,2017,June,4,11,129.4037807,348.7731313
64,2017,June,4,11,129.4037807,348.7731313
64,2017,June,4,11,129.4037807,348.7731313
64,2017,July,3,11,194.9882315,348.7731313
64,2017,July,3,11,194.9882315,348.7731313
64,2017,July,3,11,194.9882315,348.7731313
65,2017,May,3,9,24.38111908,252.4625171
65,2017,May,3,9,24.38111908,252.4625171
65,2017,May,3,9,24.38111908,252.4625171
65,2017,June,3,9,129.4037807,252.4625171
65,2017,June,3,9,129.4037807,252.4625171
65,2017,June,3,9,129.4037807,252.4625171
65,2017,July,2,9,98.67761726,252.4625171
65,2017,July,2,9,98.67761726,252.4625171
66,2017,May,3,13,24.38111908,567.2120322
66,2017,May,3,13,24.38111908,567.2120322
66,2017,May,3,13,24.38111908,567.2120322
66,2017,June,7,13,335.4893744,567.2120322
66,2017,June,7,13,335.4893744,567.2120322
66,2017,June,7,13,335.4893744,567.2120322
66,2017,June,7,13,335.4893744,567.2120322
66,2017,July,7,13,335.4893744,567.2120322
66,2017,July,7,13,335.4893744,567.2120322
66,2017,July,2,13,207.3415388,567.2120322
66,2017,July,2,13,207.3415388,567.2120322
67,2017,May,4,14,27.55935832,570.3902715
67,2017,May,4,14,27.55935832,570.3902715
67,2017,May,4,14,27.55935832,570.3902715
67,2017,June,7,14,335.4893744,570.3902715
67,2017,June,7,14,335.4893744,570.3902715
67,2017,May,4,14,27.55935832,570.3902715
67,2017,June,7,14,335.4893744,570.3902715
67,2017,June,7,14,335.4893744,570.3902715
67,2017,July,7,14,335.4893744,570.3902715
67,2017,July,7,14,335.4893744,570.3902715
67,2017,July,2,14,207.3415388,570.3902715
67,2017,July,2,14,207.3415388,570.3902715
68,2017,May,3,13,24.38111908,567.2120322
68,2017,May,3,13,24.38111908,567.2120322
68,2017,May,3,13,24.38111908,567.2120322
68,2017,June,7,13,335.4893744,567.2120322
68,2017,June,7,13,335.4893744,567.2120322
68,2017,June,7,13,335.4893744,567.2120322
68,2017,June,7,13,335.4893744,567.2120322
68,2017,July,7,13,335.4893744,567.2120322
68,2017,July,7,13,335.4893744,567.2120322
68,2017,July,2,13,207.3415388,567.2120322
68,2017,July,2,13,207.3415388,567.2120322
69,2017,May,4,14,27.55935832,570.3902715
69,2017,May,4,14,27.55935832,570.3902715
69,2017,May,4,14,27.55935832,570.3902715
69,2017,June,5,14,173.4708931,570.3902715
69,2017,June,5,14,173.4708931,570.3902715
69,2017,May,4,14,27.55935832,570.3902715
69,2017,June,5,14,173.4708931,570.3902715
69,2017,June,5,14,173.4708931,570.3902715
69,2017,July,4,14,369.36002,570.3902715
69,2017,July,4,14,369.36002,570.3902715
69,2017,July,4,14,369.36002,570.3902715
69,2017,July,4,14,369.36002,570.3902715
70,2017,April,1,13,3.178239246,445.6125539
70,2017,May,3,13,34.98402585,445.6125539
70,2017,May,3,13,34.98402585,445.6125539
70,2017,May,3,13,34.98402585,445.6125539
70,2017,June,4,13,101.4311327,445.6125539
70,2017,June,4,13,101.4311327,445.6125539
70,2017,June,4,13,101.4311327,445.6125539
70,2017,July,4,13,306.0191561,445.6125539
70,2017,July,4,13,306.0191561,445.6125539
70,2017,July,4,13,306.0191561,445.6125539
70,2017,July,4,13,306.0191561,445.6125539
71,2017,June,3,7,134.5170107,458.0769825
71,2017,July,3,7,134.5170107,458.0769825
71,2017,July,3,7,134.5170107,458.0769825
71,2017,July,3,7,323.5599718,458.0769825
71,2017,July,3,7,323.5599718,458.0769825
71,2017,July,3,7,323.5599718,458.0769825
72,2017,June,3,7,134.5170107,458.0769825
72,2017,July,3,7,134.5170107,458.0769825
72,2017,July,3,7,134.5170107,458.0769825
72,2017,July,3,7,323.5599718,458.0769825
72,2017,July,3,7,323.5599718,458.0769825
72,2017,July,3,7,323.5599718,458.0769825
73,2017,June,3,7,134.5170107,458.0769825
73,2017,July,3,7,134.5170107,458.0769825
73,2017,July,3,7,134.5170107,458.0769825
73,2017,July,3,7,323.5599718,458.0769825
73,2017,July,3,7,323.5599718,458.0769825
73,2017,July,3,7,323.5599718,458.0769825
74,2017,June,3,7,134.5170107,458.0769825
74,2017,July,3,7,134.5170107,458.0769825
74,2017,July,3,7,134.5170107,458.0769825
74,2017,July,3,7,323.5599718,458.0769825
74,2017,July,3,7,323.5599718,458.0769825
74,2017,July,3,7,323.5599718,458.0769825
75,2017,June,4,7,134.5170107,458.0769825
75,2017,July,4,7,134.5170107,458.0769825
75,2017,July,4,7,134.5170107,458.0769825
75,2017,July,3,7,323.5599718,458.0769825
75,2017,July,3,7,323.5599718,458.0769825
75,2017,July,3,7,323.5599718,458.0769825
76,2017,June,2,6,3.178239246,326.738211
76,2017,July,3,6,323.5599718,326.738211
76,2017,July,3,6,323.5599718,326.738211
76,2017,July,3,6,323.5599718,326.738211
77,2017,June,4,8,178.5841231,502.1440949
77,2017,June,4,8,178.5841231,502.1440949
77,2017,July,4,8,178.5841231,502.1440949
77,2017,July,4,8,178.5841231,502.1440949
77,2017,July,3,8,323.5599718,502.1440949
77,2017,July,3,8,323.5599718,502.1440949
77,2017,July,3,8,323.5599718,502.1440949
78,2017,June,2,6,47.24535166,370.8053234
78,2017,June,2,6,47.24535166,370.8053234
78,2017,July,3,6,323.5599718,370.8053234
78,2017,July,3,6,323.5599718,370.8053234
78,2017,July,3,6,323.5599718,370.8053234
79,2017,June,4,7,134.5170107,458.0769825
79,2017,July,4,7,134.5170107,458.0769825
79,2017,July,4,7,134.5170107,458.0769825
79,2017,July,3,7,323.5599718,458.0769825
79,2017,July,3,7,323.5599718,458.0769825
79,2017,July,3,7,323.5599718,458.0769825
80,2017,June,1,5,3.178239246,326.738211
80,2017,July,3,5,323.5599718,326.738211
80,2017,July,3,5,323.5599718,326.738211
80,2017,July,3,5,323.5599718,326.738211
81,2017,June,1,5,3.178239246,326.738211
81,2017,July,3,5,323.5599718,326.738211
81,2017,July,3,5,323.5599718,326.738211
81,2017,July,3,5,323.5599718,326.738211
82,2017,May,2,10,55.89342372,658.0923648
82,2017,May,2,10,55.89342372,658.0923648
82,2017,June,4,10,317.3731489,658.0923648
82,2017,June,4,10,317.3731489,658.0923648
82,2017,June,4,10,317.3731489,658.0923648
82,2017,July,2,10,284.8257921,658.0923648
82,2017,July,2,10,284.8257921,658.0923648
83,2017,May,2,10,55.89342372,590.1434254
83,2017,May,2,10,55.89342372,590.1434254
83,2017,June,4,10,249.4242096,590.1434254
83,2017,June,4,10,249.4242096,590.1434254
83,2017,June,4,10,249.4242096,590.1434254
83,2017,July,2,10,284.8257921,590.1434254
83,2017,July,2,10,284.8257921,590.1434254
84,2017,May,2,10,55.89342372,379.6230511
84,2017,May,2,10,55.89342372,379.6230511
84,2017,June,5,10,323.7296274,379.6230511
84,2017,June,5,10,323.7296274,379.6230511
84,2017,June,5,10,323.7296274,379.6230511
84,2017,June,5,10,323.7296274,379.6230511
85,2017,May,2,10,55.89342372,541.1193285
85,2017,May,2,10,55.89342372,541.1193285
85,2017,June,3,10,292.6046763,541.1193285
85,2017,June,3,10,292.6046763,541.1193285
85,2017,June,3,10,292.6046763,541.1193285
85,2017,July,2,10,192.6212285,541.1193285
85,2017,July,2,10,192.6212285,541.1193285
86,2017,May,2,9,55.89342372,469.5771869
86,2017,May,2,9,55.89342372,469.5771869
86,2017,June,3,9,317.3731489,469.5771869
86,2017,June,3,9,317.3731489,469.5771869
86,2017,July,3,9,317.3731489,469.5771869
86,2017,July,1,9,96.31061423,469.5771869
87,2017,May,3,12,62.24990221,718.6027835
87,2017,May,3,12,62.24990221,718.6027835
87,2017,June,3,12,173.3793083,718.6027835
87,2017,June,3,12,173.3793083,718.6027835
87,2017,July,4,12,482.973573,718.6027835
87,2017,July,4,12,482.973573,718.6027835
87,2017,July,4,12,482.973573,718.6027835
87,2017,August,4,12,482.973573,718.6027835
88,2017,May,2,10,62.24990221,763.5227337
88,2017,May,2,10,62.24990221,763.5227337
88,2017,June,3,10,317.3731489,763.5227337
88,2017,June,3,10,317.3731489,763.5227337
88,2017,July,3,10,317.3731489,763.5227337
88,2017,July,3,10,383.8996826,763.5227337
88,2017,July,3,10,383.8996826,763.5227337
88,2017,August,3,10,383.8996826,763.5227337
90,2017,May,2,7,62.24990221,475.9336654
90,2017,May,2,7,62.24990221,475.9336654
90,2017,June,3,7,317.3731489,475.9336654
90,2017,June,3,7,317.3731489,475.9336654
90,2017,July,3,7,317.3731489,475.9336654
90,2017,July,1,7,96.31061423,475.9336654
91,2017,April,2,8,62.24990221,664.4488432
91,2017,April,2,8,62.24990221,664.4488432
91,2017,June,3,8,317.3731489,664.4488432
91,2017,June,3,8,317.3731489,664.4488432
91,2017,June,3,8,317.3731489,664.4488432
91,2017,July,2,8,284.8257921,664.4488432
91,2017,July,2,8,284.8257921,664.4488432
92,2017,May,2,11,62.24990221,763.5227337
92,2017,May,2,11,62.24990221,763.5227337
92,2017,June,3,11,317.3731489,763.5227337
92,2017,June,3,11,317.3731489,763.5227337
92,2017,June,3,11,317.3731489,763.5227337
92,2017,July,3,11,383.8996826,763.5227337
92,2017,July,3,11,383.8996826,763.5227337
92,2017,August,3,11,383.8996826,763.5227337
93,2017,June,3,9,317.3731489,602.198941
93,2017,June,3,9,317.3731489,602.198941
93,2017,June,3,9,317.3731489,602.198941
93,2017,July,2,9,284.8257921,602.198941
93,2017,July,2,9,284.8257921,602.198941
94,2017,May,3,9,62.24990221,664.4488432
94,2017,May,3,9,62.24990221,664.4488432
94,2017,June,3,9,317.3731489,664.4488432
94,2017,June,3,9,317.3731489,664.4488432
94,2017,June,3,9,317.3731489,664.4488432
94,2017,July,2,9,284.8257921,664.4488432
94,2017,July,2,9,284.8257921,664.4488432
95,2017,April,3,10,62.24990221,763.5227337
95,2017,April,3,10,62.24990221,763.5227337
95,2017,June,3,10,317.3731489,763.5227337
95,2017,June,3,10,317.3731489,763.5227337
95,2017,June,3,10,317.3731489,763.5227337
95,2017,July,3,10,383.8996826,763.5227337
95,2017,July,3,10,383.8996826,763.5227337
95,2017,August,3,10,383.8996826,763.5227337
96,2017,May,2,8,62.24990221,664.4488432
96,2017,May,2,8,62.24990221,664.4488432
96,2017,June,3,8,317.3731489,664.4488432
96,2017,June,3,8,317.3731489,664.4488432
96,2017,June,3,8,317.3731489,664.4488432
96,2017,July,2,8,284.8257921,664.4488432
96,2017,July,2,8,284.8257921,664.4488432
97,2017,April,2,13,62.24990221,868.9531026
97,2017,April,2,13,62.24990221,868.9531026
97,2017,May,5,13,323.7296274,868.9531026
97,2017,June,5,13,323.7296274,868.9531026
97,2017,June,5,13,323.7296274,868.9531026
97,2017,June,5,13,323.7296274,868.9531026
97,2017,July,4,13,482.973573,868.9531026
97,2017,July,4,13,482.973573,868.9531026
97,2017,July,4,13,482.973573,868.9531026
97,2017,August,4,13,482.973573,868.9531026
98,2017,April,3,9,62.24990221,713.9857885
98,2017,April,3,9,62.24990221,713.9857885
98,2017,June,3,9,267.8362037,713.9857885
98,2017,June,3,9,267.8362037,713.9857885
98,2017,June,3,9,267.8362037,713.9857885
98,2017,July,3,9,383.8996826,713.9857885
98,2017,July,3,9,383.8996826,713.9857885
98,2017,August,3,9,383.8996826,713.9857885
99,2017,April,3,14,62.24990221,868.9531026
99,2017,April,3,14,62.24990221,868.9531026
99,2017,May,5,14,323.7296274,868.9531026
99,2017,June,5,14,323.7296274,868.9531026
99,2017,June,5,14,323.7296274,868.9531026
99,2017,June,5,14,323.7296274,868.9531026
99,2017,July,4,14,482.973573,868.9531026
99,2017,July,4,14,482.973573,868.9531026
99,2017,July,4,14,482.973573,868.9531026
99,2017,August,4,14,482.973573,868.9531026
100,2017,April,3,13,62.24990221,911.1097766
100,2017,April,3,13,62.24990221,911.1097766
100,2017,May,6,13,467.723468,911.1097766
100,2017,June,6,13,467.723468,911.1097766
100,2017,June,6,13,467.723468,911.1097766
100,2017,June,6,13,467.723468,911.1097766
100,2017,July,6,13,467.723468,911.1097766
100,2017,July,3,13,381.1364063,911.1097766
100,2017,July,3,13,381.1364063,911.1097766
100,2017,August,3,13,381.1364063,911.1097766
101,2017,May,2,9,55.89342372,469.5771869
101,2017,May,2,9,55.89342372,469.5771869
101,2017,June,3,9,317.3731489,469.5771869
101,2017,June,3,9,317.3731489,469.5771869
101,2017,June,3,9,317.3731489,469.5771869
101,2017,July,1,9,96.31061423,469.5771869
102,2017,April,2,13,62.24990221,868.9531026
102,2017,April,2,13,62.24990221,868.9531026
102,2017,May,5,13,323.7296274,868.9531026
102,2017,June,5,13,323.7296274,868.9531026
102,2017,June,5,13,323.7296274,868.9531026
102,2017,June,5,13,323.7296274,868.9531026
102,2017,July,4,13,482.973573,868.9531026
102,2017,July,4,13,482.973573,868.9531026
102,2017,July,4,13,482.973573,868.9531026
102,2017,August,4,13,482.973573,868.9531026
103,2017,May,2,11,55.89342372,757.1662552
103,2017,May,2,11,55.89342372,757.1662552
103,2017,June,3,11,317.3731489,757.1662552
103,2017,June,3,11,317.3731489,757.1662552
103,2017,June,3,11,317.3731489,757.1662552
103,2017,July,3,11,383.8996826,757.1662552
103,2017,July,3,11,383.8996826,757.1662552
103,2017,August,3,11,383.8996826,757.1662552
104,2017,July,1,2,188.5151779,188.5151779
105,2017,April,3,11,55.89342372,451.1651927
105,2017,April,3,11,55.89342372,451.1651927
105,2017,May,2,11,6.356478492,451.1651927
105,2017,June,3,11,292.6046763,451.1651927
105,2017,June,3,11,292.6046763,451.1651927
105,2017,June,3,11,292.6046763,451.1651927
105,2017,July,2,11,96.31061423,451.1651927
106,2017,April,2,11,62.24990221,670.8053217
106,2017,April,2,11,62.24990221,670.8053217
106,2017,May,2,11,6.356478492,670.8053217
106,2017,June,3,11,317.3731489,670.8053217
106,2017,June,3,11,317.3731489,670.8053217
106,2017,June,3,11,317.3731489,670.8053217
106,2017,July,2,11,284.8257921,670.8053217
106,2017,July,2,11,284.8257921,670.8053217
107,2017,May,2,8,55.89342372,658.0923648
107,2017,May,2,8,55.89342372,658.0923648
107,2017,June,3,8,317.3731489,658.0923648
107,2017,June,3,8,317.3731489,658.0923648
107,2017,July,3,8,317.3731489,658.0923648
107,2017,July,2,8,284.8257921,658.0923648
107,2017,July,2,8,284.8257921,658.0923648
108,2017,May,4,13,111.7868474,531.8270891
108,2017,May,4,13,111.7868474,531.8270891
108,2017,May,4,13,111.7868474,531.8270891
108,2017,May,4,13,111.7868474,531.8270891
108,2017,June,5,13,323.7296274,531.8270891
108,2017,June,5,13,323.7296274,531.8270891
108,2017,June,5,13,323.7296274,531.8270891
108,2017,July,5,13,323.7296274,531.8270891
108,2017,July,1,13,96.31061423,531.8270891
109,2017,April,1,8,74.30541784,674.9463149
109,2017,May,1,8,49.53694522,674.9463149
109,2017,June,3,8,264.0381657,674.9463149
109,2017,June,3,8,264.0381657,674.9463149
109,2017,June,3,8,264.0381657,674.9463149
109,2017,July,3,8,287.0657861,674.9463149
109,2017,August,3,8,287.0657861,674.9463149
109,2017,August,3,8,287.0657861,674.9463149
110,2017,May,3,11,202.3794868,793.8569507
110,2017,May,3,11,202.3794868,793.8569507
110,2017,May,3,11,202.3794868,793.8569507
110,2017,June,2,11,196.8743755,793.8569507
110,2017,June,2,11,196.8743755,793.8569507
110,2017,July,4,11,394.6030884,793.8569507
110,2017,July,4,11,394.6030884,793.8569507
110,2017,July,4,11,394.6030884,793.8569507
110,2017,August,4,11,394.6030884,793.8569507
111,2017,June,5,9,121.1864769,215.1480517
111,2017,June,5,9,121.1864769,215.1480517
111,2017,June,5,9,121.1864769,215.1480517
111,2017,June,5,9,121.1864769,215.1480517
111,2017,July,2,9,93.96157486,215.1480517
112,2017,June,9,12,304.8644171,398.8259919
112,2017,June,9,12,304.8644171,398.8259919
112,2017,June,9,12,304.8644171,398.8259919
112,2017,June,9,12,304.8644171,398.8259919
112,2017,June,9,12,304.8644171,398.8259919
112,2017,June,9,12,304.8644171,398.8259919
112,2017,June,9,12,304.8644171,398.8259919
112,2017,July,1,12,93.96157486,398.8259919
114,2017,July,2,5,93.96157486,93.96157486
115,2017,June,6,9,138.4129094,232.3744842
115,2017,June,6,9,138.4129094,232.3744842
115,2017,June,6,9,138.4129094,232.3744842
115,2017,June,6,9,138.4129094,232.3744842
115,2017,July,1,9,93.96157486,232.3744842
116,2017,June,4,11,132.0564309,358.0744366
116,2017,June,4,11,132.0564309,358.0744366
116,2017,June,4,11,132.0564309,358.0744366
116,2017,July,5,11,226.0180058,358.0744366
116,2017,July,5,11,226.0180058,358.0744366
116,2017,July,5,11,226.0180058,358.0744366
116,2017,July,5,11,226.0180058,358.0744366
117,2017,June,2,6,6.356478492,100.3180533
117,2017,July,2,6,93.96157486,100.3180533
118,2017,July,1,5,93.96157486,93.96157486
119,2017,June,5,9,138.4129094,232.3744842
119,2017,June,5,9,138.4129094,232.3744842
119,2017,June,5,9,138.4129094,232.3744842
119,2017,June,5,9,138.4129094,232.3744842
119,2017,July,2,9,93.96157486,232.3744842
120,2017,July,2,6,93.96157486,93.96157486
121,2017,June,5,9,138.4129094,232.3744842
121,2017,June,5,9,138.4129094,232.3744842
121,2017,June,5,9,138.4129094,232.3744842
121,2017,June,5,9,138.4129094,232.3744842
121,2017,July,2,9,93.96157486,232.3744842
122,2017,June,9,18,300.8850361,760.2697126
122,2017,June,9,18,300.8850361,760.2697126
122,2017,June,9,18,300.8850361,760.2697126
122,2017,June,9,18,300.8850361,760.2697126
122,2017,June,9,18,300.8850361,760.2697126
122,2017,June,9,18,300.8850361,760.2697126
122,2017,June,9,18,300.8850361,760.2697126
122,2017,July,7,18,459.3846766,760.2697126
122,2017,July,7,18,459.3846766,760.2697126
122,2017,July,7,18,459.3846766,760.2697126
